City Sundries,1,5.0,$,38.5535926818848,-97.8334655761719,Marquette,KS
Braum's Ice Cream & Dairy Store,4,4.0,$$,38.0846207588911,-97.9320169240236,Hutchinson,KS
Dairy Queen,2,4.5,$,38.05638,-97.93098,Hutchinson,KS
Dairy Queen,3,3.0,N/A,38.0675659179688,-97.8984909057617,Hutchinson,KS
Dairy Queen,3,2.0,$,38.0817947387695,-97.9324264526367,Hutchinson,KS
The Twisty Shoppe,2,5.0,$,38.6710339003406,-96.9435581246836,Herington,KS
Dairy Queen,2,4.0,$,38.20686,-95.7381599,Burlington,KS
Glacier Cove,35,4.5,$,38.85866,-94.6683,Overland Park,KS
Sylas & Maddy's Homemade Ice Cream,121,4.5,$,38.9093017578125,-94.7679290771484,Olathe,KS
Freezing Moo,53,3.0,$,38.885595,-94.666371,Overland Park,KS
Dos De Oros Taqueria,79,4.5,$,38.890064,-94.586495,Kansas City,MO
Paleterias Tropicana,23,4.5,$,38.8831149,-94.809676,Olathe,KS
Twisters Frozen Custard,22,4.0,$,38.881527,-94.685958,Overland Park,KS
CherryBerry,3,4.5,$$,38.8145,-94.90827,Gardner,KS
TCBY,7,3.5,$,38.8826872230825,-94.6425577687866,Overland Park,KS
Orange Leaf Frozen Yogurt,13,4.0,$$,38.8838249683927,-94.7194390316624,Overland Park,KS
Orange Leaf Frozen Yogurt,7,4.5,$,38.883634,-94.6896983,Overland Park,KS
Culver's,24,4.5,$,38.854316,-94.80352,Olathe,KS
Sam's Tastee Treat,20,3.5,$,38.87646484375,-94.8347930908203,Olathe,KS
Grandstand Burgers,5,5.0,$$,38.56362,-94.88216,Paola,KS
Dairy Queen,1,4.0,$,38.6518630981445,-94.3575744628906,Harrisonville,MO
Dairy Queen,15,3.5,$,38.8852820589271,-94.7604121917166,Olathe,KS
Sheridan's Frozen Custard,53,2.5,$,38.8833694458008,-94.7807998657227,Olathe,KS
Dairy Queen,1,5.0,N/A,38.5684089660645,-94.879638671875,Paola,KS
Topsy's Popcorn & Ice Cream,3,5.0,N/A,38.881671,-94.526881,Grandview,MO
Dairy Queen,8,3.5,$$,38.8122497498989,-94.4759269058704,Raymore,MO
Dairy Queen,6,3.0,$,38.8550186157227,-94.6734619140625,Overland Park,KS
Schwan's Ice Cream and Frozen Food,1,5.0,$,38.815,-94.5318999,Belton,MO
Freddy's Frozen Custard & Steakburgers,67,3.5,$,38.8832302306575,-94.6711675595245,Overland Park,KS
Culver's Butterburgers and Frozen Custard,22,3.5,$,38.88443,-94.685,Overland Park,KS
Freddy's Frozen Custard & Steakburgers,14,3.0,$,38.8543663024902,-94.8056411743164,Olathe,KS
Smallcakes,3,3.0,$,38.8889102344464,-94.6061115046158,Kansas City,KS
Baskin-Robbins,4,2.5,$,38.905009,-94.380718,Lees Summit,MO
Russell Stover Chocolates,2,4.5,$,38.6400032043457,-94.3527221679688,Harrisonville,MO
Sugarfoot BBQ,51,4.5,$,38.041433206383,-93.6777182912015,Osceola,MO
Russell Stover Chocolates,2,4.5,$,38.70261,-93.24995,Sedalia,MO
Orange Leaf Frozen Yogurt,6,4.0,$,38.778720125556,-93.7354259938002,Warrensburg,MO
DQ Warrensburg,4,3.0,$,38.7718162536621,-93.7230224609375,Warrensburg,MO
Dairy Queen,6,4.0,$,38.6960678100586,-93.2504806518555,Sedalia,MO
Dairy Queen,7,1.5,$,38.3846885,-93.773569,Clinton,MO
Schwans Sales Enterprise Incorporated,1,4.0,N/A,38.7035250663757,-93.2652065902948,Sedalia,MO
SmallCakes Cupcakery,1,3.0,N/A,38.7633285,-93.7413301,Warrensburg,MO
Central Dairy,52,4.5,$,38.57286,-92.17516,Jefferson City,MO
Yo Yums,10,4.5,$,38.57621,-92.17183,Jefferson City,MO
Andy's Frozen Custard,26,4.5,$,38.1385099,-92.63512,Osage Beach,MO
Cold Stone Creamery,6,4.0,$,38.580268,-92.24649,Jefferson City,MO
Grandpa's Ice Cream and Homemade Pie,11,4.0,$,38.1986737992536,-92.6370899006724,Lake Ozark,MO
Andy's Frozen Custard,44,4.0,$$,38.90868,-92.33106,Columbia,MO
Randy's Frozen Custard,28,4.5,$,38.096851348877,-92.6861419677734,Osage Beach,MO
Freddy's Frozen Custard & Steakburgers,15,4.0,$,38.5807609558105,-92.2056198120117,Jefferson City,MO
Culver's,12,3.5,$,38.5526275634766,-92.2001266479492,Jefferson City,MO
Zesto Drive In-South,10,3.5,$$,38.55521,-92.1968,Jefferson City,MO
Cree-Mee Freeze,9,3.0,$,38.3438360438248,-92.5816943662716,Eldon,MO
Docknockers,6,4.5,$$,38.21324,-92.70076,Lake Ozark,MO
Dairy Queen,3,1.5,$,38.5818328857422,-92.2067184448242,Jefferson City,MO
Shake's Frozen Custard,1,4.0,N/A,38.90869,-92.3371,Columbia,MO
Mad Hatters Cupcakes,1,1.0,N/A,38.1422235,-92.6323307,Osage Beach,MO
Eagle Scoop,1,1.0,N/A,38.774621351722,-92.2626103069429,Ashland,MO
Giofre Apiaries,1,2.0,N/A,38.9086133,-92.1194017,Fulton,MO
Paradise Frozen Custard,5,4.0,$,38.539301,-91.012535,Washington,MO
Dairy Delight,11,3.5,$,38.5536599904299,-91.0139729082584,Washington,MO
Pop A Wheelie On The Katy Trail,4,4.0,$,38.5700579871729,-90.8806993819397,Augusta,MO
Downtown Deli & Custard Shoppe,7,3.5,$,38.7066509700132,-91.4340603491539,Hermann,MO
Clancy's Marketplace,1,5.0,N/A,38.3869366216103,-91.4001577760754,Rosebud,MO
Fritz's Frozen Custard,9,2.5,$,38.8107452392578,-90.8701705932617,Wentzville,MO
Dairy Queen,1,5.0,$,38.5340275,-91.0049732,Washington,MO
Orange Leaf Frozen Yogurt,2,5.0,$,38.5370255,-90.9826965,Washington,MO
Wash Mo Snow,1,5.0,$,38.5577583312988,-91.0398483276367,Washington,MO
Dessert Island,2,4.0,N/A,38.066411241889,-91.4045226573944,Cuba,MO
Dairy Queen,3,3.0,$,38.8211771,-91.1366472,Warrenton,MO
Scoops N More,3,3.5,N/A,38.4397070109844,-91.011963263154,Union,MO
Circle Inn Malt Shop,4,3.5,$,38.150458,-91.248388,Bourbon,MO
Hometown Scoops,1,5.0,N/A,38.442088,-91.006124,Union,MO
Dairy Queen,5,1.0,$$$,38.2238777710924,-91.153431890998,Sullivan,MO
Dairy Queen,7,1.5,N/A,38.4309583,-90.9721031,Union,MO
Culver's,4,2.5,$,38.8173446655273,-90.8764953613281,Wentzville,MO
Deca Ice Cream Stand,1,1.0,N/A,38.8161176494502,-90.8680828069226,Wentzville,MO
Clementine's Naughty & Nice Creamery,341,4.5,$$,38.614366,-90.211863,Saint Louis,MO
Ted Drewes,867,4.5,$,38.58939,-90.30762,Saint Louis,MO
White Cottage,30,4.0,$,38.5199165344238,-89.9823379516602,Belleville,IL
Jeni's Splendid Ice Creams,166,4.5,$$,38.6478886753321,-90.2611023187637,Saint Louis,MO
TC's Treats,10,5.0,$,38.5887895497165,-89.918547347188,O'Fallon,IL
Ices Plain & Fancy,219,4.0,$$,38.6102546768691,-90.245929761808,Saint Louis,MO
Ted Drewes Custard,207,4.5,$,38.5800533,-90.2445211,Saint Louis,MO
Bobby's Frozen Custard,74,4.5,$,38.7302716619727,-89.9569969547699,Maryville,IL
The Fountain On Locust,650,4.5,$$,38.6361984119961,-90.2230380317509,Saint Louis,MO
Clementine's Creamery,22,4.5,$$,38.6376668,-90.3078173,Clayton,MO
Baileys' Range,1114,4.0,$$,38.62887,-90.1945099,Saint Louis,MO
S & J Sno-Ball & Custard Shop,23,5.0,$,38.4037421,-90.3854895,Arnold,MO
Tower Grove Creamery,92,4.0,$,38.6025505065918,-90.2425994873047,Saint Louis,MO
Serendipity Homemade Ice Cream,131,4.0,$,38.5916728,-90.3381112,Saint Louis,MO
Dairy Haven,19,4.5,$,38.63887,-90.02266,Caseyville,IL
Gelateria Del Leone,212,4.5,$,38.5993362211529,-90.2430074273529,Saint Louis,MO
Gelato Di Riso,86,4.5,$,38.61558,-90.27319,Saint Louis,MO
Beyond Sweet,20,4.5,$,38.65495,-90.29094,St. Louis,MO
The Ice Cream Heaven,14,3.5,$,38.5275483365422,-89.9660859496367,Belleville,IL
The Taco and Ice Cream Joint,52,4.0,$,38.5936463900188,-90.229258462233,St. Louis,MO
I Scream U Scream,8,4.5,$,38.5923448204994,-89.9126753211021,O Fallon,IL
Mr. Wizard's Frozen Custard and Yogurt,20,4.5,$,38.558151,-90.304886,Affton,MO
The Island Frozen Yogurt,48,4.0,$,38.6069948059982,-90.2070665359497,Saint Louis,MO
Mr. Wizard's Frozen Custard,92,4.0,$,38.6213798522949,-90.3214797973633,Saint Louis,MO
Insomnia Cookie,17,4.0,$$,38.6313699,-90.1964,St. Louis,MO
Sheridan's Frozen Custard,20,3.5,$,38.5806884765625,-89.9843978881836,Fairview Heights,IL
Cherry Berry - Self Serve Yogurt Bar,13,4.5,$,38.588413,-89.984039,Fairview Heights,IL
Comet Croissanterie and Creamery,23,4.5,$,38.5741053288607,-90.4201711434862,Kirkwood,MO
Snow Factory,74,3.5,$$,38.655863186404,-90.3056078347335,University City,MO
Kakao Chocolate,76,4.5,$$,38.61333,-90.31626,Maplewood,MO
Boardwalk Waffles & Ice Cream,63,4.0,$,38.61274,-90.31815,Maplewood,MO
Oberweis Ice Cream & Dairy Store,19,4.0,$$,38.47807,-90.30391,Saint Louis,MO
Fritz's Frozen Custard,31,4.5,$,38.7901675,-90.3223829,Florissant,MO
Skeeters Frozen Custard,33,4.5,$,38.700439453125,-90.3699188232422,Saint Louis,MO
Tutti Frutti Frozen Yogurt,45,4.0,$,38.6593856811523,-90.3380737304688,University City,MO
Oberweis Ice Cream & Dairy Store,28,4.0,$$,38.6006650328636,-90.3988733142614,Kirkwood,MO
Custard Station,35,4.0,$,38.5810279846191,-90.408073425293,Saint Louis,MO
Andy's Frozen Custard,16,4.0,$$,38.6249617997879,-90.3344620764256,Richmond Heights,MO
Northside Dairy Haven,24,4.5,$,38.82378,-89.97052,Edwardsville,IL
Tutti Frutti,31,4.0,$,38.6401784,-90.2626613,Saint Louis,MO
Orange Leaf Frozen Yogurt,28,3.5,$,38.59209,-89.95205,O'Fallon,IL
Cold Stone Creamery,10,3.5,$$,38.5728049,-89.9274962,Shiloh,IL
Neveria La Vallesana,302,3.5,$,38.5939259827137,-90.2301744371653,St. Louis,MO
Hi-Pointe Drive-In,279,4.0,$$,38.632134,-90.305623,St Louis,MO
Froyo Premium Frozen Yogurt,15,4.5,$,38.5241697728634,-90.363177806139,Saint Louis,MO
The Fire & Ice Cream Truck,2,5.0,$,38.6216988136763,-90.1850509643555,Saint Louis,MO
Freddy's Frozen Custard & Steakburgers,32,3.5,$,38.57411,-89.92549,Shiloh,IL
Gators Fabulous Frozen Custard,9,3.5,$,38.5883899,-89.91576,O'Fallon,IL
Weather Vane Ice Cream,10,4.5,$,38.719437,-90.103952,Granite City,IL
Rich's Frozen Custard,8,5.0,$,38.2122955322266,-90.3945922851562,Festus,MO
Dairy Mart,4,4.5,$,38.62729,-88.924749,Salem,IL
The Custard Stand,6,4.0,$,38.09146,-89.05462,Sesser,IL
Ye Olde Country Store Ice Cream & Fudge Shoppe,4,5.0,$,38.011474236846,-89.2366540431976,Du Quoin,IL
Tropical Sno shaved Ice,3,5.0,N/A,38.6237270322663,-88.9790332317352,Salem,IL
Taylor Maid Management,1,4.0,$,38.618329,-89.114692,Sandoval,IL
Dairy Queen,2,1.5,$,38.5231847316027,-89.1340105980635,Centralia,IL
A & J'S Ice Cream,1,5.0,N/A,38.7732933461666,-88.8518596440554,Kinmundy,IL
Dairy Queen,2,4.0,$,38.009765625,-88.9202194213867,Benton,IL
Katie's Corner,3,4.5,N/A,38.8346346375654,-88.7706540897489,Farina,IL
Chilly Willy's Ice Creams,4,4.5,$,38.7315483093262,-88.0818786621094,Olney,IL
Lic's Deli & Ice Cream,6,2.5,$$,38.6925811767578,-87.4974136352539,Vincennes,IN
Dairy Dee,2,5.0,$,38.7181754,-87.8609173,Sumner,IL
Teel's Coffee & Chocolate,6,3.5,$,38.3552885410726,-87.6025656748236,Princeton,IN
Colyer Coffee House,1,5.0,$,38.3786014401116,-88.0574534060025,Albion,IL
Chilly Willy's Ice Creams & Drinks,3,4.0,$,38.68806,-87.50843,Vincennes,IN
Ritzy's G D,4,4.0,$$,38.0184020996094,-87.5744552612305,Evansville,IN
Dairy Queen,2,4.0,$,38.0406497368057,-87.5401464023937,Evansville,IN
Sweet Cece's Frozen Yogurt & Treats,1,1.0,N/A,38.0915298,-87.5567017,Evansville,IN
Dairy Queen,2,1.0,N/A,38.2430687,-87.5689011,Fort Branch,IN
Libby's Gourmet Ice Cream,9,5.0,$$,38.3916239532506,-86.9314029204066,Jasper,IN
French Licks,7,4.5,$,38.549072265625,-86.6206359863281,French Lick,IN
Birdseye Dairy Barn,7,4.5,$,38.316463470459,-86.6950912475586,Birdseye,IN
Xanadu Coffee & Creamery,2,4.0,$,38.5668188409444,-86.6188822821828,West Baden Springs,IN
Dairy Queen,4,4.5,$,38.3919067382812,-86.9383087158203,Jasper,IN
Frosty's Fun Center,14,3.0,$,38.11723,-86.92654,Santa Claus,IN
Jiffy Treet,7,4.0,$,38.86102,-86.47192,Bedford,IN
Orange Leaf Frozen Yogurt,1,4.0,$,38.4158782958984,-86.9383926391602,Jasper,IN
Stephenson's General Store,2,3.0,N/A,38.1996877,-86.3437957,Leavenworth,IN
Beagle's Pizzeria and Ice Cream Shop,1,5.0,N/A,38.3735504,-86.3424988,Marengo,IN
Louisville Cream,36,4.5,$,38.253057,-85.740663,Louisville,KY
The Comfy Cow,111,4.5,$$,38.2676183434505,-85.6132623940002,Louisville,KY
Steel City Pops,209,5.0,$,38.240062713623,-85.7232284545898,Louisville,KY
The Comfy Cow,73,4.5,$,38.2206818461418,-85.7617630809546,Louisville,KY
The Arctic Scoop,72,4.5,$,38.2349398364232,-85.5759367883606,Louisville,KY
Louisville Cream,14,5.0,$$,38.25306,-85.74067,Louisville,KY
Comfy Cow,118,4.5,$,38.253643,-85.7054672,Louisville,KY
Tasty Tuxedo,6,5.0,$,38.2525635971975,-85.7584557,Louisville,KY
The Comfy Cow,16,4.5,$$,38.2430686950684,-85.5090026855469,Middletown,KY
Graeter's Ice Cream,28,4.5,$,38.25118,-85.65439,Louisville,KY
Dairy Kastle,89,4.5,$,38.2126312255859,-85.7473297119141,Louisville,KY
Homemade Ice Cream & Pie Kitchen,122,4.5,$,38.22253,-85.6831,Louisville,KY
The Widow's Walk Ice Creamery & Bicycle Rentals,28,4.5,$,38.2707862854004,-85.7550659179688,Clarksville,IN
Barrel of Fun Ice Cream,18,5.0,$,38.112085,-85.6453136,Louisville,KY
Dairy Del,28,4.5,$,38.22422,-85.74274,Louisville,KY
The Comfy Cow,56,4.5,$,38.2323030212495,-85.7096303593857,Louisville,KY
Scoops Ice Cream Shoppe,7,5.0,$,38.73613,-85.38078,Madison,IN
Graeter's Ice Cream,41,4.5,$,38.2242963,-85.693716,Louisville,KY
Lula's Frozen Yogurt & Treats,34,4.0,$$,38.2319599,-85.7091055,Louisville,KY
Graeter's Ice Cream,11,4.5,$,38.3055337,-85.576841,Louisville,KY
Zesto,20,4.5,$,38.323596031974,-85.801193460398,New Albany,IN
Gelato Gilberto,34,4.0,$,38.3248796314001,-85.5655433982611,Prospect,KY
Sweet Frog Premium Frozen Yogurt,15,4.0,$,38.328782,-85.754292,Clarksville,IN
0 Degrees,5,4.5,$$$,38.2470504981399,-85.6241051337849,Louisville,KY
Sweet Savannah Frozen Yogurt,19,4.0,$,38.197907,-85.569505,Louisville,KY
Panchito's Ice Cream,19,4.5,$,38.1345634460449,-85.6851501464844,Louisville,KY
Orange Leaf Frozen Yogurt,27,4.0,$,38.2137550413609,-85.673323944211,Louisville,KY
Polly's Freeze,31,4.5,$,38.2782232761383,-85.911819934845,Georgetown,IN
Homemade Ice Cream & Pie Kitchen,51,4.0,$,38.252498,-85.659041,Louisville,KY
Serendipity Cafe & Gifts,17,4.5,$,38.40801,-85.378,La Grange,KY
Baskin-Robbins 31 Flavors Ice Cream,5,5.0,$,38.2454017549753,-85.564311593771,Louisville,KY
Cocoberry Pops,45,5.0,$,38.1819498763684,-85.767700150609,Louisville,KY
The Fudgery,43,3.0,$,38.252533,-85.7573853,Louisville,KY
Daddy Yo's Frozen Desserts,6,3.0,N/A,38.3943621,-85.3680442,La Grange,KY
Comfy Cow,19,4.5,$$,38.2849693,-85.8232574,New Albany,IN
Graeter's Ice Cream,11,4.0,$,38.24019,-85.49454,Louisville,KY
Hillview Family Diner & Ice Cream,24,4.5,$,38.077901,-85.6686326,Louisville,KY
J-Town Beach,3,5.0,N/A,38.1924625591546,-85.5685025293002,Louisville,KY
Homemade Ice Cream & Pie Kitchen,28,4.0,$,38.29716,-85.56066,Louisville,KY
Chillers Microcremery,5,4.0,$,38.3184891,-85.7087326,Jeffersonville,IN
Bernoulli Small Batch Ice Cream,5,4.5,$,38.2186565390716,-85.566922340595,Louisville,KY
Homemade Ice Cream & Pie Kitchen,12,4.0,$,38.3439125865698,-85.6167434155941,Prospect,KY
Cold Stone Creamery,16,3.5,$,38.2171783,-85.5873184,Louisville,KY
Graeter's Ice Cream,8,4.0,$,38.3578739,-85.7866496,New Albany,IN
32 Degrees - A Yogurt Bar,3,4.5,$,38.1895075182496,-85.5174171018888,Louisville,KY
32 Degrees A Yogurt Bar,20,3.0,$,38.3080038,-85.5764504,Louisville,KY
Berry Twist,9,4.5,$,38.32418,-85.87258,Floyds Knobs,IN
Pearl Street Treats,16,3.0,$,38.2712589,-85.7416634,Jeffersonville,IN
Dairy Queen,3,4.0,$,38.4044041451231,-85.3772020339966,La Grange,KY
Baskin Robbins,7,5.0,$,38.2900963,-85.5115585,Louisville,KY
Crank & Boom Ice Cream Lounge,137,4.5,$$,38.05653,-84.519356,Lexington,KY
Sorella Gelateria,38,4.5,$,38.0486748,-84.4939596,Lexington,KY
Whippy-Dip,6,4.5,$,38.7748184,-84.6048889,Crittenden,KY
The Sweet Spot,29,4.5,$,38.049581,-84.500009,Lexington,KY
Graeter's Ice Cream,24,4.5,$,38.01742,-84.41312,Lexington,KY
Sav's Chill,38,4.5,$,38.04354,-84.50128,Lexington,KY
Graeters Ice Cream,40,4.5,$$,38.0294723510742,-84.4907836914062,Lexington,KY
Culver's,10,4.0,$,38.22107592983,-84.540370111593,Georgetown,KY
Howard's Place,6,4.0,$,38.6766662597656,-84.3422775268555,Falmouth,KY
Bruster's Real Ice Cream,7,3.0,$,38.1938018798828,-84.5623092651367,Georgetown,KY
Steel City Pops,29,4.5,$,38.191086,-84.53017,Lexington,KY
NiceNPan,25,4.5,$,38.03823,-84.50732,Lexington,KY
Cold Stone Creamery,16,4.0,$,38.0238121250034,-84.4234719687613,Lexington,KY
Freddy's Frozen Custard & Steakburgers,28,3.5,$,38.026577,-84.411332,Lexington,KY
Dairy Queen,5,4.5,$$,38.2132034301758,-84.5393447875977,Georgetown,KY
Brusters,3,4.5,$,37.99582,-84.52938,Lexington,KY
Insomnia Cookies,36,4.0,$,38.0430689330878,-84.5029683662817,Lexington,KY
Culver's,19,4.0,$,38.020694732666,-84.4214401245117,Lexington,KY
Orange Leaf Frozen Yogurt,9,3.5,$,38.01144,-84.42127,Lexington,KY
Orange Leaf Frozen Yogurt,11,4.5,$,38.00386,-84.57033,Lexington,KY
Mad Scoops Custom Ice Cream,3,3.5,$,38.0317001342773,-84.5207595825195,Lexington,KY
What's The Scoop?,2,4.5,$$,38.3880400922848,-84.296722454957,Cynthiana,KY
Dairy Queen,2,3.0,$,38.85841,-84.62084,Walton,KY
Baskin-Robbins,6,3.5,$,37.9948073552791,-84.496377667367,Lexington,KY
Dairy Queen,11,3.5,$,37.9876022338867,-84.51611328125,Lexington,KY
Baskin Robbins,6,4.0,$,38.00403,-84.44712,Lexington,KY
Dairy Queen,7,3.5,$,38.03689,-84.51427,Lexington,KY
52 Dairy Bar,3,4.5,N/A,38.7955348938704,-84.1378612071276,Felicity,OH
El Lounge,2,5.0,$,38.0482005612373,-84.5524590864175,Lexington,KY
Baskin Robbins,7,2.5,$,38.0145280813211,-84.5564102254196,Lexington,KY
Boardwalk Treats,3,3.0,$$$,37.9870875139463,-84.5283527089844,Lexington,KY
Dairy Queen,4,3.5,$,38.0451,-84.66655,Versailles,KY
DQ Grill & Chill,3,3.5,$,38.02234,-84.45415,Lexington,KY
Panchitos Ice Cream,1,2.0,N/A,38.058521270752,-84.4640121459961,Lexington,KY
Panchitos Ice Cream,1,2.0,N/A,38.0490189,-84.5517426,Lexington,KY
La Michoacana,3,4.5,N/A,38.03741,-84.55313,Lexington,KY
Second Street Dari Creme,3,5.0,$,38.7319488525391,-83.0056762695312,Portsmouth,OH
Chickabiddy,2,5.0,N/A,38.1799746108951,-83.4441309769257,Morehead,KY
Buckeye Dairy Bar,5,4.5,$,38.7014617919922,-83.0917587280273,West Portsmouth,OH
Brain Freeze Frozen Yogurt Bar,3,3.0,$,38.73191,-83.00248,Portsmouth,OH
Malt Shop,3,4.5,$,38.74834,-82.99182,Portsmouth,OH
Huddle House,4,3.0,N/A,38.26124,-82.95414,Grayson,KY
Shake Shoppe,3,3.5,N/A,38.75506,-82.9333,Portsmouth,OH
Tropical Moon Frozen Yogurt,4,5.0,$,38.420656,-82.443458,Huntington,WV
Mayberry's of Hurricane,5,4.0,$,38.4425792418245,-81.9850094333405,Hurricane,WV
TCBY,2,5.0,$$,38.4520836,-81.9385605,Hurricane,WV
The Twist,5,3.5,$,38.4349483020559,-82.1284474432468,Milton,WV
Orange Leaf Frozen Yogurt,1,4.0,N/A,38.4518265724182,-81.937205940485,Scott Depot,WV
Dairy Queen,2,5.0,$$,38.4301699,-81.83828,Nitro,WV
Hwy 55 Burgers Shakes & Fries,11,4.0,N/A,38.421438,-82.445642,Huntington,WV
Cold Stone Creamery,1,3.0,N/A,38.4473953,-81.9508667,Hurricane,WV
Cold Stone Creamery,5,2.5,N/A,38.4223824,-82.4429909,Huntington,WV
Dairy Queen,1,5.0,$,38.4186665990454,-82.0376311409366,Hurricane,WV
Yogurt In Love,1,3.0,$,38.4218965473776,-82.2665886798495,Barboursville,WV
Sweet Frog Premium Frozen Yogurt,1,4.0,$,38.4121352434158,-81.8098600208759,Nitro,WV
Dairy Queen,3,3.5,$,38.38453,-81.8293,Saint Albans,WV
Dairy Queen,2,1.0,N/A,40.8894157409668,-85.4900283813477,Huntington,IN
Dairy Queen,1,4.0,$,38.5348188132048,-81.9246887415648,Eleanor,WV
Baskin-Robbins,3,1.5,$$,38.4046408,-82.4283486,Huntington,WV
Dairy Queen,3,1.5,$,38.426197052002,-82.406364440918,Huntington,WV
Dairy Queen,1,3.0,N/A,38.828540802002,-82.1637268066406,Gallipolis,OH
Dairy Boy,1,5.0,N/A,38.5872238129377,-82.2898989915848,Crown City,OH
Dairy Queen,1,5.0,$,38.4502023889449,-81.902436374623,Teays Valley,WV
McClure's Family Restaurant,3,3.5,N/A,38.8432178646326,-82.2498482465744,Gallipolis,OH
Pizzas & Cream,5,5.0,N/A,38.6348048714665,-81.0404011928564,Nebo,WV
The Stache,5,4.5,$,38.0525931715965,-81.1033715307713,Fayetteville,WV
Dairy Queen,1,5.0,$,38.2690733007391,-80.8422224277191,Summersville,WV
Dairy Queen,3,2.0,$$,38.049935773015,-81.1167986690998,Fayetteville,WV
Dairy Queen,1,5.0,N/A,38.675963357091,-80.7703927159309,Gassaway,WV
C & J Dairy King & Restaurant,5,4.5,N/A,38.8032802165961,-79.91835,Valley Bend,WV
The Storehouse,3,3.5,$,37.9998383469414,-79.8320959880948,Hot Springs,VA
Dairy Queen,3,2.5,N/A,38.8925101608038,-79.8464769870043,Elkins,WV
Kline's Dairy Bar,80,4.5,$,38.4515609741211,-78.8672027587891,Harrisonburg,VA
Bruster's Real Ice Cream,12,4.5,$,38.43009,-78.84978,Harrisonburg,VA
The Split Banana,98,4.5,$,38.149533564529,-79.0728688985109,Staunton,VA
Kline's Dairy Bar,17,4.0,$,38.4197273254395,-78.8950424194336,Harrisonburg,VA
Flotzie's Soft Serve,15,4.0,$,38.6621055603027,-78.491455078125,Luray,VA
Pack's Frozen Custard,18,4.0,$,38.6498587578535,-78.6653830111027,New Market,VA
Grammies Ice Cream,3,4.0,$,38.3865967437937,-78.7026804685593,Elkton,VA
Kirts Homemade Ice Cream,47,4.5,$$,38.0836311447379,-78.4718334674835,Charlottesville,VA
La Flor Michoacana,47,5.0,$,38.02771,-78.4910699,Charlottesville,VA
Branchs Soft Serve Ice Cream,5,5.0,$$,38.4282780654537,-78.8747341185808,Harrisonburg,VA
J-Petal,21,4.0,$,38.4310666,-78.8553863,Harrisonburg,VA
Crozet Creamery,8,5.0,$,38.0685072,-78.7012663,Crozet,VA
Splendora's Gelato Cafe,136,4.5,$,38.0304,-78.47948,Charlottesville,VA
Kohr Bros Frozen Custard,44,4.0,$,38.08734,-78.47005,Charlottesville,VA
Kline's Dairy Bar,17,4.5,$,38.0718154907227,-78.8979110717773,Waynesboro,VA
Cooter's Place - Luray,14,3.5,$,38.6446563,-78.5474019,Luray,VA
Kline's Dairy Bar,19,4.0,$,38.1335182189941,-79.0642395019531,Staunton,VA
Pack's New Market,1,5.0,$,38.6500592529774,-78.665936216712,New Market,VA
Stephan's Sugar Shack,6,3.5,$,38.6651878356934,-78.4584503173828,Luray,VA
Kilwin's,13,5.0,$$,38.030266628459,-78.4797617460339,Charlottesville,VA
Karen's Frozen Favorites,2,5.0,$$,38.4837374,-78.6237509,Shenandoah,VA
Purple Cow Ice Cream Parlor,5,5.0,$$,38.1259499,-78.8483582,Waynesboro,VA
Katie's Custard,7,4.5,$,38.8685366,-78.516674,Woodstock,VA
Insomnia Cookies,8,3.5,$,38.4294509887695,-78.8569793701172,Harrisonburg,VA
Wright's Dairy Rite,56,4.0,$,38.14516,-79.06992,Staunton,VA
Wonderment Bakeshop & Creamery,5,5.0,$,38.0323056,-78.4854654,Charlottesville,VA
Sweet Frog Premium Frozen Yogurt,5,4.0,$$$,38.4343452751637,-78.8480280339718,Harrisonburg,VA
Chaps Ice Cream,68,3.5,$,38.0304794,-78.4800797,Charlottesville,VA
Carmella's Cafe,27,4.5,$$,38.8212641,-78.5645325,Edinburg,VA
DQ Grill & Chill,8,4.0,$,38.4433,-78.85687,Harrisonburg,VA
Willy's Ice Cream,3,5.0,N/A,38.0813980102539,-78.9295883178711,Waynesboro,VA
Sweet Frog Frozen Yogurt,19,3.5,$,38.0543758992969,-78.4996485380036,Charlottesville,VA
Arch's Frozen Yogurt,26,3.0,$,38.034378,-78.499023,Charlottesville,VA
"DAP'S Ice-cream, Burgers, And Fries",14,4.0,$,38.0430870056152,-79.0097351074219,Waynesboro,VA
Dairy Queen,1,5.0,$$,38.1920921802521,-79.0204377472401,Verona,VA
Sweet Frog Premium Frozen Yogurt,8,4.0,$,38.1277315056966,-78.4431711240811,Charlottesville,VA
Campus Cookies,3,3.5,$$,38.4324569702148,-78.8831024169922,Harrisonburg,VA
Insomnia Cookies,21,3.0,$,38.0343463,-78.499874,Charlottesville,VA
Kohr Bros Frozen Custard,4,4.0,$$,38.0170974731445,-78.4284515380859,Charlottesville,VA
Dairy Queen,1,3.0,N/A,38.4065207093954,-78.6187186092138,Elkton,VA
Daily Grind C-Ville,2,4.5,$,38.13123,-78.43719,Charlottesville,VA
Ben & Jerry's,10,3.5,$,38.0516338,-78.5001667,Charlottesville,VA
Smiley's Kustard,3,5.0,N/A,38.8074082117909,-78.7891756700065,Bayse,VA
Nestlé Toll House Café by Chip,2,4.5,N/A,38.0101951,-78.4989805,Charlottesville,VA
Timberlakes Drug Store,11,3.5,$,38.0298996,-78.4794388,Charlottesville,VA
